,latitude,longitude,altitude
1199,28.007346894,86.984796459,5450.7
1200,28.007424045,86.979390683,5631.9
1201,28.007492094,86.973373251,5797.4
1202,28.007839376,86.969351746,5832.2
1203,28.007982928,86.965357463,5859.8
1204,28.007691094,86.957721682,6307.1
1205,28.00779691,86.95163155,7080.9
1206,28.008104731,86.943569387,7573.3
1207,28.008218964,86.936613462,7473.8
1208,28.008347242,86.932436095,7402.8
1209,28.008104249,86.927422621,7440.2
1210,28.007727685,86.924831497,7268.2
1211,28.006950793,86.921111026,7035.0
1212,28.006179802,86.916430521,6800.0
1213,28.005563373,86.912808662,6582.6
1214,28.004915611,86.910109032,6611.4
1215,28.004478439,86.907393796,6598.4
1216,28.003831463,86.904232047,6654.3
1217,28.003169963,86.899924748,6597.8
1218,28.002721837,86.897247049,6599.8
1219,28.002040467,86.892836068,6758.0
1220,28.001371446,86.889434541,6957.2
1221,28.001138905,86.886943035,6954.0
1222,28.001119752,86.885034028,6869.9
1223,28.001500372,86.881721855,6582.3
1224,28.001701128,86.879529128,6320.3
1225,28.002096163,86.875807448,5973.5
1226,28.002712447,86.871106983,5543.2
1227,28.003072753,86.86562024,5406.2
1228,28.00324052,86.862460169,5359.8
1229,28.003223775,86.861252492,5351.7
1230,28.003185494,86.858610578,5337.0
1231,28.003133478,86.855000378,5308.5
1232,28.00311296,86.853549332,5304.4
1233,28.003309653,86.852575516,5304.4
1234,28.005177011,86.851139749,5287.8
1235,28.006003474,86.850711372,5356.2
1236,28.007228227,86.849366503,5370.2
1237,28.009096701,86.848402465,5373.3
1238,28.010981409,86.849919758,5459.1
1239,28.013187786,86.854940378,5363.1
1240,28.013433474,86.860334993,5478.4
1241,28.013139121,86.86664038,5826.4
1242,28.012709483,86.874300689,6014.1
1243,28.012824932,86.879054526,5948.8
1244,28.013322052,86.883900265,5922.9
1245,28.013386367,86.888806426,5929.9
1246,28.013678275,86.896755505,6019.0
1247,28.015128281,86.906795319,6217.6
1248,28.016461088,86.917133044,6573.3
1249,28.017839861,86.931159146,6642.7
1250,28.018427006,86.939828503,6571.2
1251,28.018694341,86.945259813,6572.0
1252,28.018700104,86.953671036,6755.5
1253,28.018894137,86.958885194,6556.9
1254,28.018090611,86.966844665,6464.9
1255,28.017429408,86.977763461,5814.1
1256,28.015944461,86.985030685,5755.7
1257,28.015582282,86.990089094,5800.7
1258,28.015765597,86.994193221,5611.1
1259,28.016282267,86.997506953,5501.5
1260,28.017517549,86.99763427,5538.4
1261,28.0208336,86.990520315,5689.8
1262,28.021460093,86.985408978,5858.0
1263,28.022053766,86.980066307,5972.1
1264,28.022418659,86.972474865,6758.1
1265,28.023154441,86.967720598,6670.0
1266,28.02482574,86.960075614,6446.9
1267,28.025613987,86.952433706,6375.8
1268,28.026109017,86.946448054,6405.2
1269,28.02615548,86.939992913,6478.3
1270,28.025858724,86.936092898,6496.9
1271,28.024693852,86.927141258,6707.9
1272,28.022647836,86.918128634,7185.4
1273,28.021873676,86.911208645,7045.3
1274,28.021527555,86.906679579,6879.9
1275,28.021416842,86.901935291,6291.3
1276,28.021526381,86.896780045,5929.1
1277,28.021506612,86.892306555,5879.6
1278,28.021667922,86.888556853,5844.0
1279,28.021620409,86.884572786,5855.1
1280,28.021815089,86.878471145,5957.7
1281,28.02151196,86.872073439,6548.5
1282,28.022587538,86.863908361,5816.1
1283,28.022786717,86.86052738,5712.1
1284,28.022730739,86.858720602,5762.0
1285,28.022624024,86.85729066,5821.5
1286,28.01307704,86.881587988,5933.6
1287,28.008298862,86.883839215,6180.3
1288,28.001943883,86.887568078,6920.2
1289,27.999779876,86.889123751,7076.6
1290,27.997832351,86.890412132,7187.8
1291,27.996479269,86.891569872,7277.1
1292,27.993940009,86.892879643,7110.8
1293,27.991568347,86.893932113,6990.8
1294,27.988130917,86.894897358,6752.4
1295,27.982725683,86.895341927,6346.5
1296,27.977921935,86.895710838,6435.5
1297,27.974682654,86.896619521,6640.9
1298,27.972954233,86.898278637,6676.5
1299,27.971017856,86.902614558,6673.1
1300,27.969784475,86.910347825,6684.7
1301,27.968622749,86.916939026,7043.3
1302,27.967558465,86.923562797,7465.2
1303,27.966621847,86.930335593,7971.4
1304,27.965780599,86.935052904,7980.9
1305,27.963562244,86.938958415,7730.1
1306,27.960649328,86.944165211,8053.3
1307,27.95811149,86.94913967,7860.5
1308,27.957939397,86.950806934,7748.6
1309,27.960112702,86.952596439,7398.6
1310,27.963202072,86.953571477,6970.0
1311,27.976248196,86.950438686,6511.0
1312,27.981819541,86.947447405,6935.5
1313,27.984683425,86.945147663,7157.0
1314,27.988859436,86.941501512,7344.7
1315,27.99181336,86.938587857,7578.0
1316,27.994921936,86.934255342,8112.9
1317,27.996757162,86.929882884,8212.0
1318,27.996924447,86.928842658,8160.1
1319,27.998714472,86.922702743,7736.6
1320,27.99899927,86.915940084,7424.5
1321,27.998533887,86.910858843,7295.7
1322,27.996483986,86.904269673,7310.7
1323,27.995479305,86.902097149,7378.6
1324,27.990913115,86.901580847,7074.2
1325,27.986336262,86.905127119,6832.8
1326,27.980320584,86.90922937,6706.4
1327,27.974807047,86.912736214,6737.4
1328,27.971818808,86.915971113,6861.2
1329,27.970695592,86.920678552,7227.0
1330,27.971570466,86.92499146,7645.4
1331,27.973839237,86.930061752,7853.6
1332,27.977443994,86.933362718,7859.1
1333,27.981097834,86.933683224,7962.5
1334,27.983022434,86.932747188,8097.0
1335,27.986873238,86.929135466,8321.6
1336,27.988827628,86.925400517,8743.5
1337,27.98878009,86.923958315,8688.3
1338,27.988274378,86.921705971,8457.0
1339,27.986912662,86.918576984,7967.2
1340,27.984114976,86.916233226,7520.3
1341,27.980194696,86.915619239,7235.1
1342,27.976768771,86.916563714,7067.1
1343,27.974093371,86.918842808,7149.5
1344,27.972008134,86.925845206,7692.7
1345,27.97331623,86.93113496,7867.2
1346,27.978986649,86.933530752,7929.9
1347,27.982821422,86.933195896,8058.8
1348,27.983574857,86.9329663,8053.9
1349,27.991175401,86.929252203,8481.3
1350,27.992621817,86.926269917,8386.2
1351,27.993400497,86.921019832,8108.1
1352,27.99318391,86.91995804,8050.0
1353,27.992575226,86.917610132,8008.2
1354,27.989974366,86.913758295,7788.9
1355,27.982876508,86.916247895,7474.7
1356,27.979021058,86.920921103,7595.1
1357,27.978659297,86.925391274,7949.7
1358,27.981387264,86.930790315,8207.3
1359,27.986919332,86.933407409,7935.6
1360,27.99015069,86.933997625,7910.2
1361,27.992495522,86.929848504,8508.9
1362,27.992798822,86.926063465,8377.6
1363,27.991294292,86.923750728,8498.5
1364,27.987354898,86.922143596,8422.8
1365,27.985528851,86.922011489,8170.3
1366,27.984123182,86.923502192,8253.5
1367,27.983872775,86.92473292,8445.1
1368,27.984540991,86.926355602,8541.4
1369,27.986044885,86.926521332,8546.8
1370,27.987736327,86.925203011,8699.8
1371,27.988312572,86.922326285,8527.0
1372,27.987687996,86.921301603,8354.5
1373,27.983995521,86.924120523,8366.1
1374,27.984525339,86.925731203,8558.4
1375,27.986917555,86.928027742,8430.1
1376,27.989913628,86.927302501,8657.3
1377,27.992746559,86.923757129,8369.6
1378,27.994824926,86.917997093,7827.5
1379,27.992924792,86.909305397,7619.6
1380,27.990808373,86.904993655,7160.9
1381,27.984117658,86.900475174,6570.7
1382,27.976048827,86.901275329,6490.6
1383,27.968732763,86.906303689,6708.4
1384,27.964866689,86.916797178,7184.6
1385,27.964802034,86.918132676,7266.4
1386,27.965903314,86.930335189,8022.5
1387,27.971008565,86.939556777,7323.3
1388,27.980069428,86.941924332,7227.1
1389,27.997831605,86.941046125,7636.4
1390,28.001346402,86.934344323,8122.7
1391,28.00222891,86.925927848,7628.2
1392,28.001386688,86.919415809,7351.2
1393,28.001180564,86.918538774,7343.5
1394,27.996305644,86.905173734,7337.1
1395,27.994061014,86.898588048,7354.4
1396,27.976990436,86.890449463,6618.8
1397,27.963660032,86.890607709,7597.0
1398,27.960055641,86.890159075,7122.5
1399,27.939773401,86.892068972,5177.9
1400,27.93303019,86.897738331,5260.1
1401,27.929971137,86.907232858,5537.8
1402,27.928862058,86.917359525,5144.3
1403,27.928858304,86.918794888,5149.8
1404,27.941605935,86.935882714,5789.9
1405,27.955349037,86.936813961,7271.7
1406,27.974313717,86.92813655,7795.5
1407,27.977285909,86.923536553,7758.5
1408,27.977467743,86.914757257,6974.1
1409,27.97643844,86.909043735,6574.4
1410,27.972369991,86.89942024,6672.6
1411,27.96938504,86.897390408,6887.0
1412,27.964196568,86.900453871,7246.2
1413,27.957895943,86.907609065,6951.7
1414,27.955315918,86.912668609,6633.0
1415,27.955356134,86.914023499,6665.7
1416,27.958336878,86.91341744,7325.4
1417,27.960664004,86.907236876,7187.4
1418,27.959721542,86.896383943,7333.1
1419,27.956092239,86.885263613,6609.8
1420,27.964316947,86.896367652,7406.4
1421,27.968059803,86.892048488,7328.0
1422,27.967564811,86.885842444,7740.9
1423,27.960655466,86.883057799,6732.6
1424,27.95719144,86.885766136,6689.0
1425,27.958097251,86.888592219,6948.4
1426,27.968398828,86.887607389,7677.8
1427,27.970946953,86.883296562,7560.4
1428,27.971114543,86.878802666,7490.1
1429,27.965925973,86.873004711,5990.1
1430,27.959322713,86.876074747,5752.9
1431,27.960733985,86.888520184,7078.5
1432,27.970696409,86.887342454,7538.3
1433,27.972964636,86.880724148,7063.1
1434,27.969369904,86.86979996,6422.6
1435,27.960813183,86.86498618,5610.0
1436,27.954362888,86.870203181,5428.9
1437,27.961403444,86.872349648,5658.4
1438,27.970088821,86.862830836,6467.8
1439,27.969771302,86.854168843,6085.8
1440,27.966117386,86.849883593,5573.5
1441,27.95081454,86.864924759,5360.7
1442,27.952272869,86.870946652,5396.7
1443,27.959250133,86.867415323,5508.2
1444,27.955006198,86.869974855,5442.7
1445,27.953772692,86.871420017,5453.8
1446,27.949075728,86.887926487,5646.2
1447,27.957212873,86.899731252,7277.4
1448,27.956188216,86.900607634,7207.7
1449,27.946198193,86.917997089,5583.4
1450,27.958043043,86.921727959,7729.4
1451,27.96035759,86.917783994,7533.1
1452,27.955474059,86.917862792,7057.6
1453,27.954362386,86.923934062,6778.0
1454,27.962903896,86.920800464,7510.9
1455,27.963192424,86.915505501,7224.5
1456,27.959542343,86.914735486,7424.2
1457,27.953446044,86.922423033,6517.3
1458,27.961704997,86.921468788,7634.9
1459,27.963514914,86.914828722,7187.4
1460,27.952695457,86.915606573,6288.1
1461,27.942893325,86.926134181,5349.7
1462,27.944675739,86.928902362,5456.7
1463,27.958872861,86.922571271,7879.8
1464,27.954250972,86.916065919,6590.8
1465,27.93930399,86.921455979,5244.6
1466,27.938464778,86.929320083,5309.3
1467,27.948172207,86.922401928,5831.4
1468,27.93880648,86.927655767,5277.7
1469,27.935230187,86.934552852,5395.6
1470,27.94049241,86.937744894,5843.8
1471,27.945342097,86.926750245,5499.6
1472,27.939493964,86.931171051,5390.9
1473,27.935688332,86.942949187,5514.9
1474,27.948914656,86.943512193,6674.7
1475,27.954378414,86.937134525,7138.1
1476,27.94527103,86.943926252,6578.5
1477,27.941043551,86.951100033,6121.8
1478,27.948250379,86.947888302,7022.2
1479,27.949654022,86.941022887,6632.2
1480,27.934949423,86.947760191,5484.5
1481,27.93188203,86.957197698,5500.2
1482,27.950035351,86.952618603,7227.1
1483,27.952547586,86.947462585,7242.9
1484,27.945869808,86.954836792,6822.3
1485,27.944546785,86.959340236,6564.6
1486,27.954930914,86.952943745,7632.8
1487,27.951054317,86.954127757,7247.2
1488,27.946215744,86.964304529,6567.9
1489,27.948925316,86.964479968,6749.5
1490,27.952614331,86.960578077,7250.7
1491,27.949733209,86.962002356,6916.6
1492,27.944666412,86.970915277,6519.2
1493,27.953381707,86.970915995,7169.9
1494,27.962188705,86.966952176,6550.2
1495,27.958176816,86.969618576,7025.4
1496,27.957413568,86.970737187,7017.9
1497,27.955801365,86.977919428,6761.7
1498,27.972755831,86.977832345,5468.3
1499,27.96995779,86.978594179,5495.7
1500,27.967300266,86.984471735,5894.8
1501,27.975764644,86.985671617,5431.0
1502,27.979279552,86.982516857,5433.9
1503,27.977631999,86.984697065,5423.6
1504,27.976064199,86.992070892,5436.7
1505,27.993436549,86.993384917,5359.0
1506,27.994878115,86.991453121,5361.7
1507,27.992212176,86.996053666,5340.3
1508,28.001622952,86.993612002,5394.8
1509,28.00222677,86.991918011,5407.6
1510,27.999318307,86.993711703,5366.9
1511,28.000589888,86.994619501,5374.0
1512,28.002439608,86.992149805,5406.9
1513,27.993633596,86.992417375,5362.3
1514,27.989303185,86.998256121,5341.6
1515,27.995517401,86.992161852,5361.2
1516,27.9958394,86.982721569,5639.1
1517,27.983935166,86.987239818,5405.0
1518,27.985372961,86.985318236,5407.1
1519,27.988003157,86.977580533,5457.2
1520,27.978178832,86.977511663,5443.9
1521,27.980197701,86.972499359,5456.3
1522,27.984733664,86.96011967,6217.2
1523,27.983683549,86.967941336,5457.4
1524,27.99189391,86.970499846,5510.7
1525,27.997286266,86.966153907,5899.1
1526,27.998450964,86.97525033,6002.6
1527,28.008513765,86.972656876,5796.9
1528,28.004913028,86.978433421,5641.5
1529,28.004423739,86.984895722,5426.7
1530,28.013878586,86.981556258,5682.9
1531,28.011131152,86.978953606,5712.2
1532,28.007365473,86.985992022,5450.1
1533,28.017599983,86.977202635,5861.4
1534,28.003922725,86.954332941,6996.0
1535,28.001713325,86.953210238,7154.2
1536,27.996351456,86.952873496,6691.7
1537,27.997460626,86.942736956,7502.3
1538,27.991367279,86.944794935,7172.5
1539,28.002557276,86.938681102,8017.8
1540,28.001561034,86.936247006,8151.0
1541,27.990198202,86.945482598,7134.4
1542,27.997043153,86.938724206,7812.8
1543,27.98970927,86.937016385,7617.5
1544,27.976877496,86.947557201,6620.2
1545,27.981894933,86.941792388,7333.6
1546,27.977996328,86.939869357,7390.1
1547,27.972354607,86.941268452,7057.6
1548,27.975770925,86.937598279,7459.6
1549,27.973354838,86.938608648,7376.4
1550,27.971722788,86.939814854,7273.4
1551,27.979938341,86.940726128,7326.9
1552,27.981503577,86.941579111,7314.8
1553,27.983720366,86.93962598,7576.7
1554,27.985812933,86.938962389,7550.6
1555,27.982757533,86.939196452,7585.2
1556,27.983573065,86.938231959,7635.8
1557,28.007366589,86.919105928,6833.7
1558,28.011506082,86.914710096,6375.9
1559,28.018930404,86.902575079,6194.0
1560,28.022714886,86.896088427,5929.6
1561,28.025460524,86.891477603,5825.9
1562,28.028541079,86.887397206,5783.4
1563,28.028697126,86.883879931,5762.7
1564,28.027834442,86.882033616,5778.7
1565,28.023063818,86.883589345,5837.9
1566,28.0206041,86.885765557,5862.2
1567,28.023939895,86.873765668,6324.3
1568,28.020204253,86.865668822,5727.7
1569,28.01013319,86.868545777,5687.2
1570,28.012098365,86.871127512,6039.5
1571,28.017781176,86.858890957,5484.2
1572,28.013853604,86.858309577,5400.0
1573,28.015291622,86.857131566,5413.5
1574,28.014638502,86.854474742,5375.8
1575,27.990186757,86.862486317,5991.1
1576,27.988321789,86.866673269,6247.6
1577,27.980520004,86.869847042,6767.5
1578,27.98063337,86.871656221,6756.0
1579,27.986684706,86.86944965,6116.6
1580,27.985139476,86.868695726,6348.7
1581,27.9813162,86.873739642,6493.4
1582,27.990161673,86.872845199,5998.8
1583,27.98792155,86.87294368,6021.8
1584,27.990420655,86.876325774,6014.2
1585,27.989907825,86.869180444,6034.4
1586,27.967782514,86.863937962,6128.2
1587,27.971986062,86.863426379,6304.0
1588,27.964330628,86.860303057,5635.7
1589,27.97213227,86.855230772,5883.6
1590,27.962890262,86.856919975,5691.9
1591,27.963668939,86.858876141,5611.1
1592,27.966085255,86.858841105,5726.0
1593,27.964522488,86.858899521,5644.6
1594,27.970954204,86.857406191,6202.0
1595,27.966105599,86.856832637,5762.3
1596,27.955206549,86.857212199,5548.5
1597,27.948068493,86.861689513,5380.6
1598,27.947404514,86.865403976,5322.5
1599,27.95275624,86.866114755,5377.9
1600,27.952087038,86.863982648,5372.9
1601,27.951230499,86.86374574,5364.6
1602,27.942981265,86.868059215,5288.5
1603,27.947821384,86.864924437,5327.1
1604,27.940908823,86.862531206,5256.6
1605,27.930237852,86.869949418,5144.7
1606,27.930476032,86.873420075,5222.0
1607,27.931555235,86.870195949,5172.1
1608,27.926691878,86.880466582,5440.8
1609,27.932964309,86.870509247,5239.1
1610,27.925827515,86.873504054,5226.4
1611,27.921660949,86.892284352,5049.5
1612,27.929996381,86.886432926,5125.2
1613,27.925477055,86.885772584,5099.0
1614,27.9219967,86.893275053,5061.8
1615,27.930197204,86.889756424,5098.6
1616,27.923057034,86.886972221,5060.1
1617,27.916371627,86.896990206,5133.2
1618,27.924867971,86.896357916,5108.5
1619,27.925724164,86.902787217,5506.0
1620,27.934836931,86.900586857,5278.0
1621,27.92804978,86.903219947,5521.1
1622,27.92365294,86.914582884,5121.2
1623,27.932267785,86.913966831,5284.6
1624,27.930734564,86.913753601,5254.2
1625,27.922653342,86.925559212,5346.8
1626,27.926882631,86.926228259,5242.1
1627,27.927019746,86.923137825,5144.5
1628,27.923052665,86.929274093,5607.6
1629,27.939260892,86.927880725,5294.4
1630,27.940063778,86.926677924,5301.7
1631,27.933211665,86.9206238,5191.3
1632,27.931601922,86.92399819,5202.5
1633,27.932219692,86.923270043,5206.2
1634,27.933854515,86.920372257,5194.8
1635,27.930515637,86.923781926,5195.9
1636,27.941934953,86.916181356,5393.7
1637,27.940445547,86.915486631,5341.0
1638,27.939511881,86.916212505,5287.6
1639,27.934709956,86.919877761,5212.1
1640,27.938007739,86.914574719,5305.0
1641,27.932771424,86.919198367,5193.4
1642,27.932348955,86.920162552,5185.2
1643,27.922924534,86.937931832,6001.2
1644,27.927354463,86.93502202,5713.0
1645,27.923174941,86.935635546,5984.8
1646,27.924404599,86.938409984,5961.6
1647,27.930537526,86.931846178,5374.4
1648,27.915934196,86.935398439,5832.5
1649,27.914959723,86.936190667,5700.8
1650,27.914689789,86.940896526,5434.6
1651,27.92259451,86.946655561,5391.4
1652,27.915578036,86.965132013,5345.7
1653,27.915338633,86.96647219,5390.1
1654,27.915699379,86.968994756,5567.3
1655,27.917534046,86.980608708,6451.9
1656,27.919993884,86.98136606,6663.5
1657,27.921642705,86.986412559,6436.5
1658,27.922396519,86.986624299,6370.9
1659,27.928708562,86.987972471,5995.1
1660,27.935179833,86.993385258,5925.9
1661,27.937047778,86.994512622,5917.9
1662,27.922654186,86.990753539,6352.1
1663,27.921414095,86.991076182,6357.3
1664,27.926848126,86.994855602,5943.0
1665,27.936633612,86.99357726,5928.3
1666,27.942200345,86.988634847,6434.8
1667,27.94312969,86.991712989,6442.3
1668,27.947426414,86.989686003,6994.0
1669,27.951993653,86.98851116,7356.2
1670,27.954265071,86.98980136,7163.5
1671,27.955344539,86.991317184,7049.7
1672,27.959037941,86.994457987,6612.6
1673,27.964511757,86.996359842,5927.6
1674,27.97012433,86.998389229,5647.9
1675,27.977094133,86.998826371,5523.9
1676,27.977504652,86.998842335,5515.8
1677,27.982884249,86.9999611,5442.1
1678,27.991847212,87.000142822,5319.5
1679,27.99793117,86.999536389,5330.0
1680,28.002741343,86.999048955,5439.3
1681,28.009364356,86.998230246,5643.8
1682,28.01607043,86.997276174,5500.8
1683,28.021186723,86.996377299,5630.2
1684,28.026496936,86.99511489,5673.2
1685,28.028464852,86.992326081,5745.7
1686,28.028342085,86.987511633,5805.8
1687,28.027205218,86.983897246,5852.4
1688,28.027494924,86.981585737,5959.4
1689,28.029820466,86.978107209,6028.0
1690,28.030900418,86.976008336,6099.9
1691,28.03135711,86.972236594,6321.1
1692,28.030640286,86.966750304,6764.6
1693,28.02874712,86.960965604,6600.8
1694,28.027855583,86.95891774,6459.7
1695,28.027676184,86.958058084,6419.7
1696,28.026849794,86.95423749,6373.7
1697,28.025402248,86.951526914,6379.0
1698,28.020408846,86.948499679,6506.3
1699,28.016526329,86.937076043,6629.3
1700,28.015038737,86.934113298,6701.8
1701,28.011827669,86.932150642,7086.3
1702,28.012562814,86.929234437,7122.0
1703,28.013324886,86.924567616,7023.0
1704,28.013087016,86.916057482,6561.1
1705,28.007315102,86.900967591,6204.7
1706,27.987561145,86.876192616,6037.5
1707,27.982421569,86.871048067,6518.4
1708,27.970637009,86.865536183,6564.9
1709,27.967564675,86.864369334,6054.9
1710,27.963709906,86.861235005,5615.1
1711,27.961653135,86.859600775,5509.7
1712,27.942990469,86.851482089,5430.0
1713,27.925767193,86.849727768,5251.4
1714,27.911977725,86.848522665,4956.5
1715,27.909856142,86.850070328,4874.2
1716,27.913417096,86.864717878,5004.7
1717,27.920075774,86.869664585,5078.4
1718,27.921356059,86.869884079,5114.7
1719,27.926296752,86.867799775,5095.9
1720,27.926942506,86.867084802,5108.5
1721,27.917161554,86.883912978,5004.9
1722,27.913627492,86.901538377,5021.7
1723,27.912206469,86.91575919,5090.9
1724,27.914139533,86.928664948,5815.0
1725,27.911542655,86.942257132,5246.1
1726,27.910964945,86.949270492,5163.7
1727,27.912013246,86.9582648,5405.7
1728,27.913088617,86.968160349,5896.8
1729,27.912822503,86.975283912,6209.0
1730,27.912178314,86.981746718,6099.5
1731,27.914037093,86.986135105,6114.6
1732,27.914677749,86.989888438,5897.9
1733,27.915081446,86.991066967,5850.7
1734,27.915020098,86.992537493,5827.9
1735,27.915476155,86.993435149,5856.2
1736,27.917277781,86.993312389,5961.9
1737,27.91521713,86.993722891,5848.4
1738,27.913705209,86.993991723,5791.8
1739,27.910721107,86.994476308,5621.5
1740,27.913866096,86.990773874,5823.1
1741,27.913582534,86.987512718,6002.8
1742,27.911817939,86.983269349,6067.7
1743,27.911365716,86.980358767,6104.9
1744,27.911205158,86.988845296,5789.4
1745,27.910736608,86.991365408,5619.2
1746,27.910472138,86.994991326,5580.6
1747,27.911936053,86.996388735,5579.8
1748,27.919748977,86.997665105,5752.5
1749,27.926778988,86.996347385,5915.0
1750,27.933695036,86.997255759,5863.4
1751,27.940760067,86.996920294,6185.4
1752,27.949832479,86.995925808,6421.8
1753,27.956703021,86.994689125,6764.2
1754,27.957395156,86.994409746,6716.9
1755,27.964332484,86.995347664,5992.9
1756,27.972491861,86.99650393,5538.4
1757,27.981763259,86.997044519,5394.2
1758,27.990565494,86.998478539,5334.0
1759,27.998984494,86.999757698,5323.1
1760,28.000875097,86.999853552,5362.2
1761,28.008971456,86.999669239,5642.4
1762,28.014875717,87.00000372,5461.2
1763,28.021699556,87.001185525,5582.8
1764,28.026938053,87.000804756,5751.4
1765,28.030398924,86.998936484,5981.2
1766,28.031541535,86.998023712,6039.3
1767,28.032279334,86.997814142,6095.4
1768,28.033414926,86.996022246,6163.5
1769,28.034274512,86.991193093,6173.2
1770,28.034349502,86.988919065,6352.1
1771,28.033771564,86.987429699,6237.2
1772,28.032864337,86.986326086,6097.6
1773,28.029356907,86.974023043,6173.6
1774,28.027381114,86.961493093,6582.0
1775,28.027203399,86.949222286,6371.8
1776,28.025823428,86.934716579,6512.3
1777,28.022995197,86.919903925,7102.6
1778,28.022369704,86.913014294,7139.1
1779,28.018032548,86.899681567,5995.3
1780,27.985813823,86.886327996,6331.9
1781,27.965125893,86.890458197,7747.6
1782,27.963856395,86.895368542,7514.4
1783,27.963532715,86.899651829,7346.0
